date,landing_page,sessions,engaged_sessions,key_events,transactions,purchase_revenue,currency,total_users,engagement_rate,refresh_id,data_state,data_quality,source
2026-09-10,/brazil/pt/faq,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/czechia/cs/careers/prakticky-lekar-cesko,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/czechia/cs/gp-consultation-online,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/czechia/cs/services/neschopenka-online,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/czechia/cs/tools/osteoporosis-risk-checker,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/czechia/en/careers/prakticky-lekar-cesko,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/ireland/cs/contact,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/ireland/de,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/ireland/en/careers,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/ireland/en/doctors,1,1,1,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/ireland/en/lab-tests/heart-health-cholesterol-test,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/ireland/ro/blog/illness-benefit-irlanda-suma-plata-2026,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/portugal/es,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/portugal/es/careers,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/portugal/es/doctors,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/portugal/pt/doctors/dr-tiago-miguel-figueira,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/portugal/pt/doctors/dr-vitor-hugo-de-matos-pais,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/de,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/en,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/en/blog/diabetes-the-silent-disease-5,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/en/tools/blood-pressure-chart,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/ro/blog/boli-cronice-programe-nationale-de-sanatate,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/ro/blog/scrisoare-medicala-cine-o-elibereaza,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/romania/ro/tools/calorie-calculator,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/spain/es/doctors/dr-fidel-mesa-prado,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-10,/spain/ro/blog/cum-se-scade-tensiunea-ce-functioneaza-conform-ghidurilor-si-ce-doar-pare-sa-fun,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260910.json
2026-09-11,/,5,4,1,0,0,EUR,3,0.8,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/cs/doctors/dr-ahmed-maklad,2,2,1,0,0,EUR,2,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/en,2,1,0,0,0,EUR,2,0.5,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/ro,2,2,1,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,(not set),1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/brazil/en/careers,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/brazil/pt/contact,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/cs,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/cs/services/lekar-online-praha,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/cs/services/obnoveni-lecby,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/cs/tools/adhd-test,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/cs/tools/blood-pressure-chart,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/en/blog/neschopenka-czech-sick-note-explained,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/en/services/lekar-online-praha,1,1,1,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/czechia/pt,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/de/doctors/dr-tiago-miguel-figueira,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/en/blog/illness-benefit-ireland-how-to-claim,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/en/careers,1,0,0,0,0,EUR,0,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/en/doctors/dr-mohamed-fadzly-bin-mohamed,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/en/services/sick-certificate-ireland,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/es,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/portugal/pt,1,1,1,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/portugal/pt/services/consulta-de-psiquiatria,1,1,1,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/portugal/pt/services/saude-mental,1,1,1,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/portugal/pt/tools/blood-pressure-chart,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/romania/en,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/cs/blog/jak-snizit-krevni-tlak-co-funguje-podle-smernic-a-co-jen-vypada-ze-funguje,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/en/doctors,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/en/services/psiquiatra-online,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/es/blog/baja-laboral-por-ansiedad-como-funciona,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/es/blog/tension-alta-sintomas-cuando-urgencias,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/es/blog/tension-arterial-normal-tabla-edad-sexo,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/es/doctors/dr-alfredo-del-valle,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/es/tools/blood-pressure-chart,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-11,/spain/ro/blog/concediu-medical-anxietate-spania,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260911.json
2026-09-12,/,3,3,1,0,0,EUR,3,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs/doctors,3,2,0,0,0,EUR,2,0.6666666666666666,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs,2,1,0,0,0,EUR,2,0.5,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs/tools/blood-pressure-chart,2,2,0,0,0,EUR,2,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/spain/en/services/psiquiatra-online,2,1,0,0,0,EUR,1,0.5,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,(not set),1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs/blog/diabetes-ticha-nemoc,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs/doctors/dr-ahmed-maklad,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs/gp-consultation-online,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/cs/services/muzske-zdravi-online,1,1,0,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/czechia/de,1,1,2,0,0,EUR,1,1,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/ireland/en/book,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
2026-09-12,/ireland/en/careers,1,0,0,0,0,EUR,1,0,R2026-09-15-GA4,complete,"window valid; users are a per-day aggregate, never sum across days",ga4_landing_pages_20260912.json
