inspected_at,url,verdict,coverage_state,indexing_state,robots_txt_state,page_fetch_state,last_crawl_time,crawled_as,google_canonical,user_canonical,canonical_match,mobile_usability_verdict,rich_results_verdict,rich_results_types,sitemap_listed,referring_urls_count,error
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/spain/es/legal/refund-policy,NEUTRAL,Crawled - currently not indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-20T17:03:20Z,MOBILE,https://www.myglobalhealth.online/spain/es/legal/refund-policy,https://www.myglobalhealth.online/spain/es/legal/refund-policy,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/spain/es/legal/medical-disclaimer,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/spain/es/legal/complaints-procedure,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T15:19:26Z,MOBILE,https://www.myglobalhealth.online/spain/es/legal/complaints-procedure,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/romania/ro/legal,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-03T20:12:36Z,MOBILE,https://www.myglobalhealth.online/romania/ro/legal,https://www.myglobalhealth.online/romania/ro/legal,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/romania/ro/legal/terms-of-service,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/romania/ro/legal/privacy-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T15:03:35Z,MOBILE,https://www.myglobalhealth.online/romania/ro/legal/privacy-policy,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/romania/ro/legal/refund-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-28T20:50:03Z,MOBILE,https://www.myglobalhealth.online/romania/ro/legal/refund-policy,https://www.myglobalhealth.online/romania/ro/legal/refund-policy,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T21:30:20Z,MOBILE,https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-20T04:17:40Z,MOBILE,https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:13:54Z,https://www.myglobalhealth.online/brazil/pt/legal,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-03T12:26:19Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/legal,https://www.myglobalhealth.online/brazil/pt/legal,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/brazil/pt/legal/terms-of-service,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T21:54:15Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/legal/terms-of-service,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/brazil/pt/legal/privacy-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T19:31:58Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/legal/privacy-policy,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/brazil/pt/legal/refund-policy,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T21:35:36Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/legal/refund-policy,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/brazil/pt/legal/medical-disclaimer,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/brazil/pt/legal/complaints-procedure,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-07-25T15:07:06Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/legal/complaints-procedure,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-abdelrahman-mustafa,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T21:01:53Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-abdelrahman-mustafa,https://www.myglobalhealth.online/ireland/en/doctors/dr-abdelrahman-mustafa,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-ahmed-maklad,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T20:43:12Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-ahmed-maklad,https://www.myglobalhealth.online/ireland/en/doctors/dr-ahmed-maklad,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-emmanuel-dabup,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T18:26:05Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-emmanuel-dabup,https://www.myglobalhealth.online/ireland/en/doctors/dr-emmanuel-dabup,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T06:29:34Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq,https://www.myglobalhealth.online/ireland/en/doctors/dr-fahad-farooq,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:17:18Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-fatima-ali,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-15T02:32:12Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-fatima-ali,https://www.myglobalhealth.online/ireland/en/doctors/dr-fatima-ali,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,2,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-mariam-faiz,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T03:59:04Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-mariam-faiz,https://www.myglobalhealth.online/ireland/en/doctors/dr-mariam-faiz,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohamed-fadzly-bin-mohamed,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-03T07:59:19Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohamed-fadzly-bin-mohamed,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohamed-fadzly-bin-mohamed,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohammed-omar,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T23:34:55Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohammed-omar,https://www.myglobalhealth.online/ireland/en/doctors/dr-mohammed-omar,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-mataro,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T17:21:02Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-mataro,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-mataro,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-tahir-arain,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T15:25:16Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-tahir-arain,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-tahir-arain,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-usman-yoosuf,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-16T18:05:21Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-usman-yoosuf,https://www.myglobalhealth.online/ireland/en/doctors/dr-muhammad-usman-yoosuf,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-raafat-ibrahim,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-24T21:47:20Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-raafat-ibrahim,https://www.myglobalhealth.online/ireland/en/doctors/dr-raafat-ibrahim,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-raza-khan,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-24T08:11:01Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-raza-khan,https://www.myglobalhealth.online/ireland/en/doctors/dr-raza-khan,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-saadia-irfan,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-20T07:35:27Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-saadia-irfan,https://www.myglobalhealth.online/ireland/en/doctors/dr-saadia-irfan,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,
2026-09-15T05:19:15Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-tiago-miguel-figueira,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T13:24:54Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-tiago-miguel-figueira,https://www.myglobalhealth.online/ireland/en/doctors/dr-tiago-miguel-figueira,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/ireland/en/doctors/dr-yousif-mohamed,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T17:35:30Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/dr-yousif-mohamed,https://www.myglobalhealth.online/ireland/en/doctors/dr-yousif-mohamed,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/ireland/en/doctors/maristela-ferro-nepomuceno,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T16:36:39Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/maristela-ferro-nepomuceno,https://www.myglobalhealth.online/ireland/en/doctors/maristela-ferro-nepomuceno,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/ireland/en/doctors/khoiamul-islam,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T18:38:16Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/khoiamul-islam,https://www.myglobalhealth.online/ireland/en/doctors/khoiamul-islam,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/ireland/en/doctors/priscila-figueiredo,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-28T15:19:19Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/priscila-figueiredo,https://www.myglobalhealth.online/ireland/en/doctors/priscila-figueiredo,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/ireland/en/doctors/roney-carli,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-27T12:14:50Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/roney-carli,https://www.myglobalhealth.online/ireland/en/doctors/roney-carli,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/ireland/en/doctors/silvia-alexandre-fernandes,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-24T15:42:03Z,MOBILE,https://www.myglobalhealth.online/ireland/en/doctors/silvia-alexandre-fernandes,https://www.myglobalhealth.online/ireland/en/doctors/silvia-alexandre-fernandes,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/czechia/cs/doctors/dr-ahmed-maklad,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T16:21:13Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/doctors/dr-ahmed-maklad,https://www.myglobalhealth.online/czechia/cs/doctors/dr-ahmed-maklad,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/czechia/cs/doctors/khoiamul-islam,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-06T12:47:18Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/doctors/khoiamul-islam,https://www.myglobalhealth.online/czechia/cs/doctors/khoiamul-islam,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-romana-pavlu,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-08-04T03:20:13Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-romana-pavlu,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-romana-pavlu,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:21:07Z,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-vojtech-cerny,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-08-03T21:50:05Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-vojtech-cerny,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-vojtech-cerny,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-yasmin-holz,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-08-05T21:46:14Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-yasmin-holz,https://www.myglobalhealth.online/czechia/cs/doctors/mudr-yasmin-holz,yes,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/beatriz-carvalho,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-07-17T21:46:15Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/beatriz-carvalho,https://www.myglobalhealth.online/portugal/pt/doctors/beatriz-carvalho,yes,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-ana-leal-neto,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-07-20T23:09:33Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-ana-leal-neto,https://www.myglobalhealth.online/portugal/pt/doctors/dr-ana-leal-neto,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dra-ana-varges-gomes,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-07-16T11:38:20Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dra-ana-varges-gomes,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joana-branco-maia,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-09T09:41:42Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joana-branco-maia,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joana-branco-maia,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-margarida-andrade,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T23:32:13Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-margarida-andrade,https://www.myglobalhealth.online/portugal/pt/doctors/dr-margarida-andrade,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dra-nadia-cavaco,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T02:10:43Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dra-nadia-cavaco,https://www.myglobalhealth.online/portugal/pt/doctors/dra-nadia-cavaco,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-egas-moura,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-24T11:11:51Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-egas-moura,https://www.myglobalhealth.online/portugal/pt/doctors/dr-egas-moura,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joao-de-oliveira-e-silva,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-08-03T19:28:42Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joao-de-oliveira-e-silva,https://www.myglobalhealth.online/portugal/pt/doctors/dr-joao-de-oliveira-e-silva,yes,VERDICT_UNSPECIFIED,,,no,1,
2026-09-15T05:22:57Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-lucas-alvarenga-berto,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-08-05T20:20:37Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-lucas-alvarenga-berto,https://www.myglobalhealth.online/portugal/pt/doctors/dr-lucas-alvarenga-berto,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:24:49Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-martim-delgado,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-09T05:39:19Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-martim-delgado,https://www.myglobalhealth.online/portugal/pt/doctors/dr-martim-delgado,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,
2026-09-15T05:24:49Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-pedro-santos,NEUTRAL,Excluded by â€˜noindexâ€™ tag,BLOCKED_BY_META_TAG,ALLOWED,SUCCESSFUL,2026-08-06T13:35:17Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-pedro-santos,https://www.myglobalhealth.online/portugal/pt/doctors/dr-pedro-santos,yes,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:24:49Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-ruben-pereira,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-16T08:55:11Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-ruben-pereira,https://www.myglobalhealth.online/portugal/pt/doctors/dr-ruben-pereira,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:24:49Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-telmo-coelho,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-13T04:02:11Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-telmo-coelho,https://www.myglobalhealth.online/portugal/pt/doctors/dr-telmo-coelho,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:24:49Z,https://www.myglobalhealth.online/portugal/pt/doctors/dr-tiago-miguel-figueira,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T15:58:25Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/doctors/dr-tiago-miguel-figueira,https://www.myglobalhealth.online/portugal/pt/doctors/dr-tiago-miguel-figueira,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
