"url","locale","page_type","keyword_ownership","keyword_evidence","observed_queries","disposition"
"https://www.myglobalhealth.online/spain/cs/doctors/dr-tomas-ruiz-palacios","cs","doctor","","observed GSC query/page; no volume inference","tomas ruiz palacios psicologo | tomas ruiz","hold"
"https://www.myglobalhealth.online/spain/cs/gp-consultation-online","cs","gp-consultation-online","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal/complaints-procedure","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal/cookie-policy","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal/medical-disclaimer","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal/privacy-policy","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal/refund-policy","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/legal/terms-of-service","cs","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/press","cs","press","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/pricing","cs","pricing","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/see-a-specialist","cs","see-a-specialist","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/services/caida-cabello-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/cardiologo-online","cs","service","","observed GSC query/page; no volume inference","kardiologie online | online kardiologe","hold"
"https://www.myglobalhealth.online/spain/cs/services/consulta-diagnotico-vascular","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/consulta-flebologia-y-linfologia","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/consulta-medica-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/consulta-online-medicina-estetica","cs","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/cs/services/consulta-piel-online","cs","service","","observed GSC query/page; no volume inference","kožní poradna online | dermatolog online | dermatolog online 24h | dermatologie online | kožní lékař online","hold"
"https://www.myglobalhealth.online/spain/cs/services/consulta-salud-vascular-circulatoria","cs","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/cs/services/control-peso-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/dejar-de-fumar-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/derivaciones-pruebas-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/dermatologia-especialista-online","cs","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/cs/services/enfermedades-cronicas-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/justificante-medico-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/medicina-viaje-online","cs","service","","observed GSC query/page; no volume inference","medicinaonline","hold"
"https://www.myglobalhealth.online/spain/cs/services/musculoesqueletico-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/neurologo-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/pediatra-especialista-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/pediatria-online","cs","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/cs/services/psicologo-online","cs","service","","observed GSC query/page; no volume inference","klinicky psycholog online | online psikolog | online psychologie | psychologie trauma | psychologovia","change"
"https://www.myglobalhealth.online/spain/cs/services/psiquiatra-online","cs","service","","observed GSC query/page; no volume inference","psychiatr online | online psychiatrie","change"
"https://www.myglobalhealth.online/spain/cs/services/renovacion-tratamiento-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/salud-femenina-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/salud-masculina-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/salud-mental-online","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/services/segunda-opinion-medica","cs","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/cs/tools/adhd-test","cs","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/blood-pressure-chart","cs","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/bmi-calculator","cs","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/calorie-calculator","cs","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/due-date-calculator","cs","tool","","observed GSC query/page; no volume inference","ovulační kalkulačka | těhu kalkulačka","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/osteoporosis-risk-checker","cs","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/ovulation-calculator","cs","tool","","observed GSC query/page; no volume inference","ovulacna kalkulacka online","retain with evidence"
"https://www.myglobalhealth.online/spain/cs/tools/sore-throat-checker","cs","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de","de","home","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/about","de","about","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog","de","blog","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/blutdruck-senken-was-laut-leitlinien-wirkt-und-was-nur-so-wirkt","de","article","","observed GSC query/page; no volume inference","was hilft bei bluthochdruck | was kann man tun?","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/diabetes-eine-stille-krankheit","de","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/hautarzt-online-spanien","de","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/hoher-blutdruck-symptome-notruf-spanien","de","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/krankschreibung-angst-spanien","de","article","","observed GSC query/page; no volume inference","krankschreibung in spanien | krankschreibung spanien | spanien krankmeldung","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/medical-review-policy","de","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/blog/normaler-blutdruck-tabelle-nach-alter-und-geschlecht-ohne-mythen","de","article","","observed GSC query/page; no volume inference","blutdruck frau 40 jahre | blutdruck mann 65 jahre | blutdruck männer tabelle | blutdruck tabelle | blutdruck tabelle nach alter und geschlecht","retain with evidence"
"https://www.myglobalhealth.online/spain/de/book","de","book","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/careers","de","careers","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/contact","de","contact","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/doctors","de","doctors","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/doctors/dr-alfredo-del-valle","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-eduardo-olivas","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-eszter-szilagyi","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-fabiana-cornejo","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-fidel-mesa-prado","de","doctor","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/doctors/dr-javier-villarte-betancor","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-leandro-wang","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-luz-marina-zuluaga-rios","de","doctor","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/doctors/dr-maria-fernanda-ocampo-mora","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-romulo-brito","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-silvina-irale","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-syed-tahir","de","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/doctors/dr-tomas-ruiz-palacios","de","doctor","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/gp-consultation-online","de","gp-consultation-online","","observed GSC query/page; no volume inference","husten und schnupfen","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal/complaints-procedure","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal/cookie-policy","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal/medical-disclaimer","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal/privacy-policy","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal/refund-policy","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/legal/terms-of-service","de","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/press","de","press","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/pricing","de","pricing","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/see-a-specialist","de","see-a-specialist","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/services/caida-cabello-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/cardiologo-online","de","service","","observed GSC query/page; no volume inference","kardiologe englisch","hold"
"https://www.myglobalhealth.online/spain/de/services/consulta-diagnotico-vascular","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/consulta-flebologia-y-linfologia","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/consulta-medica-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/consulta-online-medicina-estetica","de","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/services/consulta-piel-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/consulta-salud-vascular-circulatoria","de","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/services/control-peso-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/dejar-de-fumar-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/derivaciones-pruebas-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/dermatologia-especialista-online","de","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/services/enfermedades-cronicas-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/justificante-medico-online","de","service","","observed GSC query/page; no volume inference","online ã¤rztliches attest","hold"
"https://www.myglobalhealth.online/spain/de/services/medicina-viaje-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/musculoesqueletico-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/neurologo-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/pediatra-especialista-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/pediatria-online","de","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/services/psicologo-online","de","service","","observed GSC query/page; no volume inference","psychologin | psicologos online","change"
"https://www.myglobalhealth.online/spain/de/services/psiquiatra-online","de","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/de/services/renovacion-tratamiento-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/salud-femenina-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/salud-masculina-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/salud-mental-online","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/services/segunda-opinion-medica","de","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/de/tools/adhd-test","de","tool","","observed GSC query/page; no volume inference","adhs online test erwachsene | adhs erwachsene test online | adhs-test online erwachsene | kostenloser adhs-test erwachsene","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/blood-pressure-chart","de","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/bmi-calculator","de","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/calorie-calculator","de","tool","","observed GSC query/page; no volume inference","kalorienbedarf berechnen sport","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/due-date-calculator","de","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/osteoporosis-risk-checker","de","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/ovulation-calculator","de","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/de/tools/sore-throat-checker","de","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en","en","home","","observed GSC query/page; no volume inference","medical advisor online | online medical follow up | book online doctor | book online doctor appointment | book online physician","retain with evidence"
"https://www.myglobalhealth.online/spain/en/about","en","about","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog","en","blog","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/diabetes-the-silent-disease-4","en","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/high-blood-pressure-symptoms-emergency-spain","en","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/how-to-lower-blood-pressure-what-works-according-to-the-guidelines-and-what-only","en","article","","observed GSC query/page; no volume inference","new blood pressure guidelines 2026 110 70","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/medical-review-policy","en","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/normal-blood-pressure-a-useful-table-by-age-and-sex-without-the-myths","en","article","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/online-dermatologist-spain","en","article","","observed GSC query/page; no volume inference","online doctor consultation for skin problems | online consultation for skin problems | online dermatologist | online dermatology | online dermatology consultation","retain with evidence"
"https://www.myglobalhealth.online/spain/en/blog/sick-leave-anxiety-spain","en","article","","observed GSC query/page; no volume inference","burnout sick leave spain | can i take mc for mental health | digo en españa | en espagne | es por depresión","retain with evidence"
"https://www.myglobalhealth.online/spain/en/book","en","book","","observed GSC query/page; no volume inference","health consultation","retain with evidence"
"https://www.myglobalhealth.online/spain/en/careers","en","careers","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/contact","en","contact","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/doctors","en","doctors","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/doctors/dr-alfredo-del-valle","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-eduardo-olivas","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-eszter-szilagyi","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-fabiana-cornejo","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-fidel-mesa-prado","en","doctor","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/doctors/dr-javier-villarte-betancor","en","doctor","","observed GSC query/page; no volume inference","%teléfono de la esperanza 717 003 717 official","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-leandro-wang","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-luz-marina-zuluaga-rios","en","doctor","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/doctors/dr-maria-fernanda-ocampo-mora","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-romulo-brito","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-silvina-irale","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-syed-tahir","en","doctor","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/doctors/dr-tomas-ruiz-palacios","en","doctor","","observed GSC query/page; no volume inference","%teléfono de la esperanza 717 003 717 official","hold"
"https://www.myglobalhealth.online/spain/en/faq","en","faq","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/gp-consultation-online","en","gp-consultation-online","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal","en","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal/complaints-procedure","en","legal","","observed GSC query/page; no volume inference","como denunciar | que pasa luego","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal/cookie-policy","en","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal/medical-disclaimer","en","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal/privacy-policy","en","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal/refund-policy","en","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/legal/terms-of-service","en","legal","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/press","en","press","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/pricing","en","pricing","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/see-a-specialist","en","see-a-specialist","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/services/caida-cabello-online","en","service","","observed GSC query/page; no volume inference","which hair loss programs include doctor consultations?","hold"
"https://www.myglobalhealth.online/spain/en/services/cardiologo-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/consulta-diagnotico-vascular","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/consulta-flebologia-y-linfologia","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/consulta-medica-online","en","service","","observed GSC query/page; no volume inference","book online physician","hold"
"https://www.myglobalhealth.online/spain/en/services/consulta-online-medicina-estetica","en","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/services/consulta-piel-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/consulta-salud-vascular-circulatoria","en","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/services/control-peso-online","en","service","","observed GSC query/page; no volume inference","online obesity management","hold"
"https://www.myglobalhealth.online/spain/en/services/dejar-de-fumar-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/derivaciones-pruebas-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/dermatologia-especialista-online","en","service","","observed GSC query/page; no volume inference","atencion dermatologica online | dermatología online | consulta virtual dermatologo | dermatologos online | online dermatology consultation","change"
"https://www.myglobalhealth.online/spain/en/services/enfermedades-cronicas-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/justificante-medico-online","en","service","","observed GSC query/page; no volume inference","doctors note spain fast | doctors note spain same day","hold"
"https://www.myglobalhealth.online/spain/en/services/medicina-viaje-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/musculoesqueletico-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/neurologo-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/pediatra-especialista-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/pediatria-online","en","service","","editorial page role; unmeasured","","change"
"https://www.myglobalhealth.online/spain/en/services/psicologo-online","en","service","","observed GSC query/page; no volume inference","online psychologist | online therapy in english spain | therapist online | child psychologist online | online psychologist therapy","change"
"https://www.myglobalhealth.online/spain/en/services/psiquiatra-online","en","service","","observed GSC query/page; no volume inference","psiquiatra online | psiquiatra online españa | cita psiquiatra online | mejor psiquiatra online | psiquiatra consulta online","change"
"https://www.myglobalhealth.online/spain/en/services/renovacion-tratamiento-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/salud-femenina-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/salud-masculina-online","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/services/salud-mental-online","en","service","","observed GSC query/page; no volume inference","servicios de psiquiatria online | depression clinic spain","hold"
"https://www.myglobalhealth.online/spain/en/services/segunda-opinion-medica","en","service","","editorial page role; unmeasured","","hold"
"https://www.myglobalhealth.online/spain/en/tools/adhd-test","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/blood-pressure-chart","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/bmi-calculator","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/calorie-calculator","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/due-date-calculator","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/osteoporosis-risk-checker","en","tool","","observed GSC query/page; no volume inference","osteoporosis risk assessment | osteoporosis test | bone density test covered by ohip | osteoporosis risk calculator","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/ovulation-calculator","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/en/tools/sore-throat-checker","en","tool","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/es","es","home","","observed GSC query/page; no volume inference","medicos online | global health | healthy online | consulta medica online | medicina online","retain with evidence"
"https://www.myglobalhealth.online/spain/es/about","es","about","","editorial page role; unmeasured","","retain with evidence"
"https://www.myglobalhealth.online/spain/es/blog","es","blog","","editorial page role; unmeasured","","retain with evidence"
